ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,878,6,14872,Advance,
27007,157,0,2136,Ararat,
27009,200,2,2937,Belews Creek,
27011,407,7,5411,Boonville,
27012,2073,43,28954,Clemmons,
27013,423,6,6495,Cleveland,
27014,49,1,957,Cooleemee,
27016,117,2,1682,Danbury,
27017,806,8,9499,Dobson,
27018,544,5,8221,East Bend,
27019,238,1,4234,Germanton,
27020,534,5,6104,Hamptonville,
27021,1225,41,17979,King,
27022,74,2,1512,Lawsonville,
27023,742,4,12775,Lewisville,
27024,200,3,2683,Lowgap,
27025,793,27,11117,Madison,
27027,301,18,4017,Mayodan,
27028,1878,20,28039,Mocksville,
27030,3001,77,37641,Mount Airy,
27040,738,7,13150,Pfafftown,
27041,500,7,8020,Pilot Mountain,
27042,58,2,720,Pine Hall,
27043,386,5,6442,Pinnacle,
27045,700,7,9583,Rural Hall,
27046,115,1,1953,Sandy Ridge,
27047,86,0,1279,Siloam,
27048,573,8,8902,Stoneville,
27050,213,2,4084,Tobaccoville,
27051,536,5,8287,Walkertown,
27052,653,19,10061,Walnut Cove,
27053,130,1,3156,Westfield,
27054,201,2,2608,Woodleaf,
27055,1283,21,14521,Yadkinville,
27101,1349,32,24321,Winston Salem,
27103,2240,34,36071,Winston Salem,
27104,1848,30,29383,Winston Salem,
27105,2943,30,40186,Winston Salem,
27106,3134,45,51378,Winston Salem,
27107,3722,39,52432,Winston Salem,
27127,2869,25,38510,Winston Salem,
27157,30,0,5,Winston Salem,
27203,2017,46,21876,Asheboro,
27205,2607,40,34549,Asheboro,
27207,201,2,3806,Bear Creek,
27208,109,0,1691,Bennett,
27209,595,36,4151,Biscoe,
27212,331,1,1600,Blanch,
27214,723,7,11747,Browns Summit,
27215,3459,65,44892,Burlington,
27217,4056,88,39111,Burlington,
27229,426,14,4014,Candor,
27231,85,0,2048,Cedar Grove,
27233,196,2,3647,Climax,
27235,316,9,4575,Colfax,
27239,578,12,9629,Denton,
27242,119,1,2668,Eagle Springs,
27243,205,2,4665,Efland,
27244,1534,21,16259,Elon,
27248,264,5,4835,Franklinville,
27249,804,8,13355,Gibsonville,
27252,70,2,2264,Goldston,
27253,2583,42,31464,Graham,
27258,494,8,7740,Haw River,
27260,1567,36,25696,High Point,
27262,1529,51,24764,High Point,
27263,1535,30,22320,High Point,
27265,3037,47,50038,High Point,
27268,233,0,1695,High Point,
27278,1215,17,27181,Hillsborough,
27281,186,0,3710,Jackson Springs,
27282,1016,21,16597,Jamestown,
27283,181,2,2982,Julian,
27284,3774,64,56201,Kernersville,
27288,1617,40,23585,Eden,
27291,98,0,1538,Leasburg,
27292,2717,31,41465,Lexington,
27295,2773,42,39191,Lexington,
27298,561,7,10440,Liberty,
27299,407,2,5254,Linwood,
27301,749,15,10019,Mc Leansville,
27302,1820,14,32302,Mebane,
