ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,725,3,14872,Advance,
27007,136,0,2136,Ararat,
27009,153,1,2937,Belews Creek,
27011,350,4,5411,Boonville,
27012,1753,27,28954,Clemmons,
27013,335,5,6495,Cleveland,
27014,45,0,957,Cooleemee,
27016,91,0,1682,Danbury,
27017,704,4,9499,Dobson,
27018,477,4,8221,East Bend,
27019,190,1,4234,Germanton,
27020,464,4,6104,Hamptonville,
27021,935,23,17979,King,
27022,62,1,1512,Lawsonville,
27023,651,2,12775,Lewisville,
27024,176,3,2683,Lowgap,
27025,742,3,11117,Madison,
27027,271,1,4017,Mayodan,
27028,1612,11,28039,Mocksville,
27030,2592,49,37641,Mount Airy,
27040,615,3,13150,Pfafftown,
27041,413,5,8020,Pilot Mountain,
27042,53,1,720,Pine Hall,
27043,335,5,6442,Pinnacle,
27045,600,5,9583,Rural Hall,
27046,99,1,1953,Sandy Ridge,
27047,74,0,1279,Siloam,
27048,485,2,8902,Stoneville,
27050,195,2,4084,Tobaccoville,
27051,459,4,8287,Walkertown,
27052,512,10,10061,Walnut Cove,
27053,102,1,3156,Westfield,
27054,160,2,2608,Woodleaf,
27055,1161,12,14521,Yadkinville,
27101,1140,28,24321,Winston Salem,
27103,1937,20,36071,Winston Salem,
27104,1575,23,29383,Winston Salem,
27105,2658,22,40186,Winston Salem,
27106,2652,22,51378,Winston Salem,
27107,3252,26,52432,Winston Salem,
27127,2470,18,38510,Winston Salem,
27157,18,0,5,Winston Salem,
27203,1766,29,21876,Asheboro,
27205,2247,29,34549,Asheboro,
27207,180,2,3806,Bear Creek,
27208,95,0,1691,Bennett,
27209,505,24,4151,Biscoe,
27212,283,1,1600,Blanch,
27214,569,1,11747,Browns Summit,
27215,2783,25,44892,Burlington,
27217,3516,59,39111,Burlington,
27229,378,8,4014,Candor,
27231,67,0,2048,Cedar Grove,
27233,155,2,3647,Climax,
27235,257,2,4575,Colfax,
27239,470,5,9629,Denton,
27242,96,0,2668,Eagle Springs,
27243,184,2,4665,Efland,
27244,1109,8,16259,Elon,
27248,237,4,4835,Franklinville,
27249,672,4,13355,Gibsonville,
27252,52,1,2264,Goldston,
27253,2266,26,31464,Graham,
27258,412,3,7740,Haw River,
27260,1330,25,25696,High Point,
27262,1268,24,24764,High Point,
27263,1360,24,22320,High Point,
27265,2441,32,50038,High Point,
27268,228,0,1695,High Point,
27278,1061,3,27181,Hillsborough,
27281,163,0,3710,Jackson Springs,
27282,801,9,16597,Jamestown,
27283,152,1,2982,Julian,
27284,3112,40,56201,Kernersville,
27288,1276,11,23585,Eden,
27291,74,0,1538,Leasburg,
27292,2330,19,41465,Lexington,
27295,2348,28,39191,Lexington,
27298,476,3,10440,Liberty,
27299,353,1,5254,Linwood,
27301,596,5,10019,Mc Leansville,
27302,1521,2,32302,Mebane,
27305,93,1,1585,Milton,
27306,448,8,5945,Mount Gilead,
27310,386,2,8562,Oak Ridge,
27311,153,0,3220,Pelham,
27312,598,23,22205,Pittsboro,
27313,312,18,7288,Pleasant Garden,
27314,38,1,1138,Prospect Hill,
27315,69,0,2140,Providence,
27316,479,13,7156,Ramseur,
27317,1065,13,17851,Randleman,
27320,1847,12,38894,Reidsville,
27325,502,2,7676,Robbins,
27326,179,2,3692,Ruffin,
27330,2504,26,39529,Sanford,
27332,1827,17,33549,Sanford,
27340,,,34,Saxapahaw,Population <500 and Cases <5
27341,276,0,5820,Seagrove,
27343,67,0,1840,Semora,
27344,1415,25,19290,Siler City,
27349,285,2,5850,Snow Camp,
27350,332,4,7508,Sophia,
27355,142,0,3196,Staley,
27356,196,2,3513,Star,
27357,509,4,8325,Stokesdale,
27358,642,1,15960,Summerfield,
27360,3019,30,48331,Thomasville,
27370,920,21,14622,Trinity,
27371,554,6,7778,Troy,
27376,491,6,9884,West End,
27377,505,2,9597,Whitsett,
27379,300,4,6057,Yanceyville,
27401,1009,12,20221,Greensboro,
27403,839,11,21278,Greensboro,
27405,2798,27,52510,Greensboro,
27406,3065,64,60755,Greensboro,
27407,2541,27,49837,Greensboro,
27408,706,2,17406,Greensboro,
27409,830,9,17953,Greensboro,
27410,2230,16,56968,Greensboro,
27411,31,0,847,Greensboro,
27412,17,0,1886,Greensboro,
27455,1371,24,29197,Greensboro,
0,,,13,Greensboro,Population <500 and Cases <5
27501,1082,9,21338,Angier,
27502,1300,4,43747,Apex,
27503,108,0,7222,Bahama,
27504,1118,10,16320,Benson,
27505,363,5,7308,Broadway,
27507,88,2,2053,Bullock,
27508,115,0,2340,Bunn,
27509,1227,33,6935,Butner,
27510,555,6,14543,Carrboro,
27511,1162,6,34041,Cary,
27513,1284,4,49003,Cary,
