ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,817,3,14872,Advance,
27007,161,0,2136,Ararat,
27009,188,1,2937,Belews Creek,
27011,408,4,5411,Boonville,
27012,2047,30,28954,Clemmons,
27013,405,5,6495,Cleveland,
27014,49,0,957,Cooleemee,
27016,105,0,1682,Danbury,
27017,806,6,9499,Dobson,
27018,533,4,8221,East Bend,
27019,231,1,4234,Germanton,
27020,524,5,6104,Hamptonville,
27021,1128,31,17979,King,
27022,71,1,1512,Lawsonville,
27023,735,3,12775,Lewisville,
27024,204,3,2683,Lowgap,
27025,810,3,11117,Madison,
27027,294,1,4017,Mayodan,
27028,1859,14,28039,Mocksville,
27030,2969,59,37641,Mount Airy,
27040,719,3,13150,Pfafftown,
27041,495,6,8020,Pilot Mountain,
27042,59,1,720,Pine Hall,
27043,383,5,6442,Pinnacle,
27045,694,5,9583,Rural Hall,
27046,111,1,1953,Sandy Ridge,
27047,85,0,1279,Siloam,
27048,529,2,8902,Stoneville,
27050,211,2,4084,Tobaccoville,
27051,518,5,8287,Walkertown,
27052,631,12,10061,Walnut Cove,
27053,127,1,3156,Westfield,
27054,191,2,2608,Woodleaf,
27055,1269,16,14521,Yadkinville,
27101,1283,31,24321,Winston Salem,
27103,2187,22,36071,Winston Salem,
27104,1809,24,29383,Winston Salem,
27105,2898,24,40186,Winston Salem,
27106,3022,24,51378,Winston Salem,
27107,3651,29,52432,Winston Salem,
27127,2836,20,38510,Winston Salem,
27157,29,0,5,Winston Salem,
27203,1986,37,21876,Asheboro,
27205,2541,33,34549,Asheboro,
27207,204,2,3806,Bear Creek,
27208,110,0,1691,Bennett,
27209,570,24,4151,Biscoe,
27212,302,1,1600,Blanch,
27214,688,3,11747,Browns Summit,
27215,3179,38,44892,Burlington,
27217,3938,71,39111,Burlington,
27229,433,9,4014,Candor,
27231,83,0,2048,Cedar Grove,
27233,191,2,3647,Climax,
27235,299,2,4575,Colfax,
27239,579,5,9629,Denton,
27242,115,0,2668,Eagle Springs,
27243,199,3,4665,Efland,
27244,1221,13,16259,Elon,
27248,265,4,4835,Franklinville,
27249,768,5,13355,Gibsonville,
27252,70,2,2264,Goldston,
27253,2512,32,31464,Graham,
27258,486,6,7740,Haw River,
27260,1535,26,25696,High Point,
27262,1438,25,24764,High Point,
27263,1513,26,22320,High Point,
27265,2865,32,50038,High Point,
27268,230,0,1695,High Point,
27278,1192,3,27181,Hillsborough,
27281,186,0,3710,Jackson Springs,
27282,965,11,16597,Jamestown,
27283,170,1,2982,Julian,
27284,3621,45,56201,Kernersville,
27288,1461,11,23585,Eden,
27291,92,0,1538,Leasburg,
27292,2704,21,41465,Lexington,
27295,2765,34,39191,Lexington,
27298,546,4,10440,Liberty,
27299,411,1,5254,Linwood,
27301,695,11,10019,Mc Leansville,
27302,1760,5,32302,Mebane,
27305,118,1,1585,Milton,
27306,499,11,5945,Mount Gilead,
27310,430,2,8562,Oak Ridge,
27311,192,0,3220,Pelham,
27312,679,23,22205,Pittsboro,
27313,361,18,7288,Pleasant Garden,
27314,40,1,1138,Prospect Hill,
27315,88,0,2140,Providence,
27316,524,13,7156,Ramseur,
27317,1199,14,17851,Randleman,
27320,2294,14,38894,Reidsville,
27325,558,2,7676,Robbins,
27326,215,2,3692,Ruffin,
27330,2861,27,39529,Sanford,
27332,2060,17,33549,Sanford,
27341,324,0,5820,Seagrove,
27343,77,0,1840,Semora,
27344,1538,26,19290,Siler City,
27349,327,5,5850,Snow Camp,
27350,384,4,7508,Sophia,
27355,163,0,3196,Staley,
27356,249,2,3513,Star,
27357,606,5,8325,Stokesdale,
27358,730,1,15960,Summerfield,
27360,3439,38,48331,Thomasville,
27370,1047,23,14622,Trinity,
27371,638,6,7778,Troy,
27376,559,6,9884,West End,
27377,587,2,9597,Whitsett,
27379,380,4,6057,Yanceyville,
27401,1185,12,20221,Greensboro,
27403,944,11,21278,Greensboro,
27405,3159,28,52510,Greensboro,
27406,3586,67,60755,Greensboro,
27407,2936,31,49837,Greensboro,
27408,857,2,17406,Greensboro,
27409,955,9,17953,Greensboro,
27410,2645,19,56968,Greensboro,
27455,1637,27,29197,Greensboro,
27501,1215,10,21338,Angier,
27502,1549,4,43747,Apex,
27503,125,0,7222,Bahama,
27504,1262,11,16320,Benson,
27505,423,6,7308,Broadway,
27507,101,2,2053,Bullock,
27508,122,0,2340,Bunn,
27509,1365,34,6935,Butner,
27510,612,6,14543,Carrboro,
27511,1408,7,34041,Cary,
27513,1527,5,49003,Cary,
27514,1164,21,32847,Chapel Hill,
27516,1496,14,44117,Chapel Hill,
27517,933,10,28831,Chapel Hill,
27518,739,1,22765,Cary,
27519,1725,4,59960,Cary,
27520,3034,42,43958,Clayton,
27521,500,7,7149,Coats,
27522,811,3,13652,Creedmoor,
27523,460,0,12782,Apex,
27524,1048,9,13532,Four Oaks,
27525,981,2,15534,Franklinton,
27526,2403,26,54027,Fuquay Varina,
27527,1689,4,30234,Clayton,
27529,3257,41,53854,Garner,
27530,2369,53,40212,Goldsboro,
27531,8,0,666,Goldsboro,
27534,2078,49,31819,Goldsboro,
27536,1305,39,16459,Henderson,
27537,1763,32,25321,Henderson,
27539,991,6,26567,Apex,
27540,1641,3,39075,Holly Springs,
27541,211,1,4044,Hurdle Mills,
27542,616,9,10043,Kenly,
27544,239,1,4291,Kittrell,
27545,2163,28,30327,Knightdale,
27546,1461,47,22436,Lillington,
27549,1563,30,25224,Louisburg,
27551,77,2,2205,Macon,
27553,419,0,2030,Manson,
27556,16,0,298,Middleburg,
27557,541,2,9214,Middlesex,
27559,98,0,2874,Moncure,
27560,1162,7,33691,Morrisville,
27562,131,0,2791,New Hill,
27563,272,4,5312,Norlina,
27565,1820,36,26057,Oxford,
27569,709,3,8984,Princeton,
27571,455,0,7385,Rolesville,
27572,296,3,7316,Rougemont,
27573,744,28,11561,Roxboro,
27574,723,5,15232,Roxboro,
27576,1448,13,20197,Selma,
27577,2342,25,25214,Smithfield,
27581,203,0,3956,Stem,
27583,420,4,7012,Timberlake,
27587,4408,41,74087,Wake Forest,
27589,488,4,8312,Warrenton,
27591,1702,10,23448,Wendell,
27592,899,3,17368,Willow Spring,
27596,1065,3,18655,Youngsville,
27597,1868,9,25494,Zebulon,
27601,647,4,12139,Raleigh,
27603,3216,9,55479,Raleigh,
27604,3128,36,47645,Raleigh,
27605,420,3,5253,Raleigh,
27606,2266,7,47938,Raleigh,
27607,1436,6,30296,Raleigh,
27608,619,1,11603,Raleigh,
27609,2177,18,38631,Raleigh,
27610,6001,53,74203,Raleigh,
27612,1972,19,39208,Raleigh,
27613,1948,9,46521,Raleigh,
27614,1775,16,37689,Raleigh,
27615,2216,37,46038,Raleigh,
27616,3907,10,55260,Raleigh,
27617,956,2,19511,Raleigh,
27701,1514,10,26489,Durham,
27703,3955,17,61351,Durham,
27704,3098,32,39369,Durham,
27705,2549,53,48078,Durham,
27707,2540,12,47036,Durham,
27708,29,0,4635,Durham,
27709,92,0,4,Durham,
27710,6,0,0,Durham,
27712,1046,25,22055,Durham,
27713,2346,17,53996,Durham,
27801,1263,17,21556,Rocky Mount,
27803,1317,15,22337,Rocky Mount,
27804,2201,67,29160,Rocky Mount,
27805,200,1,3769,Aulander,
27806,90,2,2441,Aurora,
27807,606,5,6940,Bailey,
27808,146,2,2481,Bath,
27809,344,4,5254,Battleboro,
27812,201,1,2951,Bethel,
27813,39,0,687,Black Creek,
27814,86,1,1801,Blounts Creek,
27816,168,1,2634,Castalia,
27817,494,3,7777,Chocowinity,
27818,87,1,1269,Como,
27820,131,2,3292,Conway,
27822,677,7,9119,Elm City,
27823,529,7,7812,Enfield,
27827,18,0,99,Falkland,
27828,599,6,9031,Farmville,
27829,137,1,1872,Fountain,
27830,255,5,4858,Fremont,
27831,223,2,3588,Garysburg,
27832,250,5,2912,Gaston,
27834,4489,26,57505,Greenville,
27837,461,2,6506,Grimesland,
27839,166,2,3702,Halifax,
27840,49,2,535,Hamilton,
27842,45,0,1436,Henrico,
27843,97,1,946,Hobgood,
27844,211,2,3039,Hollister,
27845,167,2,2841,Jackson,
27846,228,2,3069,Jamesville,
27847,44,0,1071,Kelford,
27849,82,2,1483,Lewiston Woodville,
27850,292,3,7413,Littleton,
27851,394,2,5595,Lucama,
27852,169,2,3454,Macclesfield,
27853,26,0,436,Margarettsville,
27855,332,4,6105,Murfreesboro,
27856,1374,17,17301,Nashville,
27857,98,3,1601,Oak City,
27858,4431,14,58170,Greenville,
27860,145,1,2062,Pantego,
27862,34,1,945,Pendleton,
27863,747,15,12670,Pikeville,
27864,401,3,4823,Pinetops,
27865,146,1,2003,Pinetown,
27866,62,1,672,Pleasant Hill,
27869,228,12,2167,Rich Square,
27870,2119,35,26633,Roanoke Rapids,
27871,310,4,4466,Robersonville,
27874,287,9,4766,Scotland Neck,
27876,81,1,1290,Seaboard,
27880,313,0,3280,Sims,
27882,619,8,7927,Spring Hope,
27883,238,3,4361,Stantonsburg,
27884,132,1,1545,Stokes,
27885,269,3,859,Swanquarter,
27886,1639,61,21595,Tarboro,
27888,205,0,2803,Walstonburg,
27889,2277,50,27543,Washington,
27890,187,9,2398,Weldon,
27891,308,7,5011,Whitakers,
27892,1121,16,14363,Williamston,
27893,3389,75,40647,Wilson,
27896,1708,28,21212,Wilson,
27897,92,1,2467,Woodland,
27909,2321,64,40958,Elizabeth City,
27910,1027,42,11609,Ahoskie,
27915,19,0,758,Avon,
27916,33,0,554,Aydlett,
27917,89,6,1084,Barco,
27922,59,4,1107,Cofield,
27924,208,3,3509,Colerain,
27925,220,6,4164,Columbia,
27926,56,1,1965,Corapeake,
27927,19,0,613,Corolla,
27928,104,3,1888,Creswell,
27929,66,0,1949,Currituck,
27932,915,19,12644,Edenton,
27935,72,3,1674,Eure,
27937,153,1,4253,Gates,
27938,96,7,1430,Gatesville,
27942,42,0,936,Harrellsville,
27944,621,3,12230,Hertford,
27946,60,0,1089,Hobbsville,
27948,494,0,12518,Kill Devil Hills,
27949,273,2,7235,Kitty Hawk,
27950,26,0,2183,Knotts Island,
27957,93,2,1419,Merry Hill,
27958,414,5,12061,Moyock,
27959,119,1,2451,Nags Head,
27962,409,10,7439,Plymouth,
27966,31,0,1473,Powells Point,
27968,12,0,413,Rodanthe,
27970,151,6,3214,Roper,
27976,151,1,3561,South Mills,
27979,48,0,1813,Sunbury,
27982,,,0,Waves,Population <500 and Cases <5
27983,772,18,10633,Windsor,
27986,143,2,2650,Winton,
28001,2390,70,28360,Albemarle,
28006,94,0,1136,Alexis,
28012,2053,16,24276,Belmont,
28016,1105,13,14526,Bessemer City,
28018,452,16,5943,Bostic,
28020,199,1,2464,Casar,
28021,1152,26,13436,Cherryville,
28023,1216,10,14843,China Grove,
28025,3968,53,55325,Concord,
28027,4821,54,74072,Concord,
28031,2054,20,31049,Cornelius,
28032,279,1,3249,Cramerton,
28033,297,3,3362,Crouse,
28034,1895,23,17859,Dallas,
28036,1077,9,18554,Davidson,
28037,1854,4,23834,Denver,
28039,36,3,428,East Spencer,
28040,567,7,8270,Ellenboro,
28043,1940,47,21472,Forest City,
28052,3155,64,36823,Gastonia,
28054,3497,55,40184,Gastonia,
28056,2999,26,35595,Gastonia,
28071,241,3,3198,Gold Hill,
28073,417,7,5606,Grover,
28075,1211,10,19174,Harrisburg,
28078,4166,34,66079,Huntersville,
28079,2683,22,39813,Indian Trail,
28080,611,2,8157,Iron Station,
28081,2069,20,28249,Kannapolis,
28083,1899,31,25877,Kannapolis,
28086,2470,48,26988,Kings Mountain,
28088,285,1,3059,Landis,
28090,576,8,8506,Lawndale,
28091,121,1,2353,Lilesville,
28092,3403,25,40052,Lincolnton,
28097,544,1,6124,Locust,
28098,304,2,4010,Lowell,
28103,819,5,11346,Marshville,
28104,1963,9,32469,Matthews,
28105,2691,56,45346,Matthews,
28107,627,6,8210,Midland,
28110,4350,45,55536,Monroe,
28112,2256,25,28060,Monroe,
28114,597,4,9034,Mooresboro,
28115,2542,17,41536,Mooresville,
28117,2913,9,47608,Mooresville,
28119,210,5,3034,Morven,
28120,1881,22,24318,Mount Holly,
28124,434,5,7015,Mount Pleasant,
28125,201,1,2657,Mount Ulla,
28127,891,7,7631,New London,
28128,563,6,8098,Norwood,
28129,430,4,6031,Oakboro,
28133,202,1,2713,Peachland,
28134,932,18,11817,Pineville,
28135,415,5,5968,Polkton,
28137,249,1,3843,Richfield,
28138,841,16,11659,Rockwell,
28139,1687,65,20134,Rutherfordton,
28144,1959,46,25846,Salisbury,
28146,2246,38,30382,Salisbury,
28147,2586,68,26204,Salisbury,
28150,2560,71,29296,Shelby,
28152,2154,30,26078,Shelby,
28159,311,12,3126,Spencer,
28160,441,8,4015,Spindale,
28163,378,2,5814,Stanfield,
28164,1245,35,15447,Stanley,
28166,655,12,9868,Troutman,
28167,162,2,2418,Union Mills,
28168,865,8,10437,Vale,
28170,852,26,12494,Wadesboro,
28173,3747,19,63837,Waxhaw,
28174,890,3,9287,Wingate,
28202,1494,0,16755,Charlotte,
28203,1600,5,19070,Charlotte,
28204,804,4,8738,Charlotte,
28205,3638,49,51821,Charlotte,
28206,1069,6,15244,Charlotte,
28207,621,5,9761,Charlotte,
28208,3208,25,39944,Charlotte,
28209,1671,9,26012,Charlotte,
28210,3190,30,44704,Charlotte,
28211,1954,52,31253,Charlotte,
28212,3531,30,42744,Charlotte,
28213,3818,32,45338,Charlotte,
28214,3617,25,41208,Charlotte,
28215,4996,39,60256,Charlotte,
28216,4392,42,58744,Charlotte,
28217,2644,11,30875,Charlotte,
28226,2292,23,40227,Charlotte,
28227,4360,35,57319,Charlotte,
28262,2897,28,43683,Charlotte,
28269,5158,39,81464,Charlotte,
28270,1628,20,34753,Charlotte,
28273,3427,29,40544,Charlotte,
28277,3668,16,72020,Charlotte,
28278,2191,7,32539,Charlotte,
28301,1104,41,17717,Fayetteville,
28303,1522,13,34600,Fayetteville,
28304,1836,17,39651,Fayetteville,
28305,283,3,5010,Fayetteville,
28306,2203,15,42565,Fayetteville,
28307,625,0,15486,Fort Bragg,
28310,742,0,8861,Fort Bragg,
28311,1789,12,36046,Fayetteville,
28312,1082,9,18419,Fayetteville,
28314,2889,15,53642,Fayetteville,
28315,844,10,13329,Aberdeen,
28318,312,2,4579,Autryville,
28320,564,4,9381,Bladenboro,
28323,249,0,4578,Bunnlevel,
28326,1100,4,22382,Cameron,
28327,1162,16,18273,Carthage,
28328,2723,40,26951,Clinton,
28333,914,16,10709,Dudley,
28334,2169,25,26215,Dunn,
28337,783,11,11927,Elizabethtown,
28338,279,5,4804,Ellerbe,
28339,504,6,7226,Erwin,
28340,925,19,10738,Fairmont,
28341,426,2,5080,Faison,
28343,127,2,1567,Gibson,
28344,294,5,3814,Godwin,
28345,954,17,12656,Hamlet,
28347,186,0,1826,Hoffman,
28348,2059,17,36052,Hope Mills,
28349,328,14,3955,Kenansville,
28350,25,0,70,Lakeview,
28351,331,1,5269,Laurel Hill,
28352,2235,51,25298,Laurinburg,
28356,264,3,4914,Linden,
28357,178,2,3224,Lumber Bridge,
28358,3376,54,38517,Lumberton,
28360,1408,16,14944,Lumberton,
28363,94,1,1079,Marston,
28364,1278,9,15170,Maxton,
28365,1357,27,17063,Mount Olive,
28366,470,5,5153,Newton Grove,
28369,162,3,2241,Orrum,
28371,390,4,7085,Parkton,
28372,1522,9,15254,Pembroke,
28373,146,1,2552,Pinebluff,
28374,991,14,18171,Pinehurst,
28376,2796,31,43831,Raeford,
28377,1178,20,13036,Red Springs,
28379,1806,38,25804,Rockingham,
28382,454,7,8006,Roseboro,
28383,683,6,7713,Rowland,
28384,1049,10,12414,Saint Pauls,
28385,260,2,3005,Salemburg,
28386,642,8,6068,Shannon,
28387,1026,23,17139,Southern Pines,
28390,985,7,23494,Spring Lake,
28391,262,3,5326,Stedman,
28392,120,1,1554,Tar Heel,
28393,200,3,2160,Turkey,
28394,315,3,6094,Vass,
28395,156,0,2657,Wade,
28396,160,5,2679,Wagram,
28398,747,18,7672,Warsaw,
28399,132,1,1934,White Oak,
28401,1336,31,24213,Wilmington,
28403,2507,8,41945,Wilmington,
28405,1766,18,33719,Wilmington,
28409,1634,8,34974,Wilmington,
28411,1936,15,38820,Wilmington,
28412,2016,18,42977,Wilmington,
28420,251,3,5116,Ash,
28421,82,2,2040,Atkinson,
28422,301,7,8682,Bolivia,
28423,141,2,2285,Bolton,
28425,928,12,12625,Burgaw,
28428,314,0,7142,Carolina Beach,
28429,429,1,8542,Castle Hayne,
28430,133,2,2055,Cerro Gordo,
28431,529,14,6741,Chadbourn,
28432,177,3,1684,Clarendon,
28433,315,2,5297,Clarkton,
28434,68,2,1357,Council,
28435,182,2,2931,Currie,
28436,141,0,2312,Delco,
28438,110,3,1688,Evergreen,
28439,95,5,1536,Fair Bluff,
28441,258,4,3328,Garland,
28442,108,2,1734,Hallsboro,
28443,1290,11,22483,Hampstead,
28444,187,0,2278,Harrells,
28445,505,8,8142,Holly Ridge,
28447,118,0,1334,Ivanhoe,
28448,47,1,1216,Kelly,
28449,53,0,1958,Kure Beach,
28450,164,6,2397,Lake Waccamaw,
28451,1728,9,39194,Leland,
28452,39,2,513,Longwood,
28453,440,6,4137,Magnolia,
28454,183,2,3549,Maple Hill,
28455,131,2,1718,Nakina,
28456,269,3,3566,Riegelwood,
28457,586,7,12840,Rocky Point,
28458,545,9,7018,Rose Hill,
28460,715,1,10588,Sneads Ferry,
28461,617,4,20575,Southport,
28462,522,9,14309,Supply,
28463,1242,26,9865,Tabor City,
28464,204,2,2491,Teachey,
28465,244,2,8285,Oak Island,
28466,796,13,10375,Wallace,
28467,598,8,11393,Calabash,
28468,191,3,5394,Sunset Beach,
28469,371,6,7481,Ocean Isle Beach,
28470,626,20,13446,Shallotte,
28472,1390,34,20002,Whiteville,
28478,283,3,4976,Willard,
28479,309,5,4874,Winnabow,
28480,196,0,2737,Wrightsville Beach,
28501,1052,24,19507,Kinston,
28504,1598,34,21016,Kinston,
28508,229,5,2984,Albertson,
28510,53,0,1543,Arapahoe,
28511,22,0,628,Atlantic,
28512,152,3,3689,Atlantic Beach,
28513,723,2,10825,Ayden,
28515,205,2,3463,Bayboro,
28516,531,3,12482,Beaufort,
28518,624,6,8803,Beulaville,
28521,163,5,2259,Chinquapin,
28523,146,3,2274,Cove City,
28525,218,3,3309,Deep Run,
28526,129,2,2384,Dover,
28529,190,1,2539,Grantsboro,
28530,512,7,7474,Grifton,
28531,69,0,1414,Harkers Island,
28532,973,7,25868,Havelock,
28538,245,1,3342,Hookerton,
28539,756,7,18000,Hubert,
28540,2998,28,52400,Jacksonville,
28542,347,0,6146,Camp Lejeune,
28543,188,2,6618,Tarawa Terrace,
28546,3060,22,51963,Jacksonville,
28547,763,0,13868,Camp Lejeune,
28551,973,13,14265,La Grange,
28553,12,0,522,Marshallberg,
28555,247,0,4702,Maysville,
28557,782,6,15254,Morehead City,
28560,1869,44,28926,New Bern,
28562,2511,28,38009,New Bern,
28570,1165,2,22687,Newport,
28571,71,0,3137,Oriental,
28572,484,6,6379,Pink Hill,
28573,166,13,2475,Pollocksville,
28574,1202,13,17702,Richlands,
28577,9,0,595,Sealevel,
28578,497,5,7044,Seven Springs,
28580,879,27,12031,Snow Hill,
28582,76,2,1824,Stella,
28584,609,3,12910,Swansboro,
28585,192,3,4170,Trenton,
28586,895,6,8427,Vanceboro,
28590,2006,13,26551,Winterville,
28594,226,2,3678,Emerald Isle,
28601,4741,70,49848,Hickory,
28602,2575,53,31218,Hickory,
28604,325,3,6449,Banner Elk,
28605,205,2,4143,Blowing Rock,
28606,130,0,2367,Boomer,
28607,1936,16,37481,Boone,
28609,444,5,6457,Catawba,
28610,856,6,10238,Claremont,
28612,1117,25,14906,Connelly Springs,
28613,2310,37,25216,Conover,
28615,76,0,1883,Creston,
28617,151,2,2451,Crumpler,
28618,104,1,2480,Deep Gap,
28621,900,24,10400,Elkin,
28622,173,0,2638,Elk Park,
28623,117,0,1716,Ennice,
28624,106,2,1893,Ferguson,
28625,2744,52,38862,Statesville,
28626,87,1,3001,Fleetwood,
28627,50,0,1534,Glade Valley,
28630,1832,8,20369,Granite Falls,
28631,56,0,536,Grassy Creek,
28634,337,2,5269,Harmony,
28635,245,4,4032,Hays,
28636,422,6,5186,Hiddenite,
28637,244,3,1583,Hildebran,
28638,1093,1,12560,Hudson,
28640,403,12,4805,Jefferson,
28642,423,4,5578,Jonesville,
28643,159,1,3443,Lansing,
28644,67,0,1570,Laurel Springs,
28645,4118,21,47621,Lenoir,
28649,58,0,1034,Mc Grady,
28650,1078,12,13374,Maiden,
28651,442,7,6653,Millers Creek,
28654,260,4,3800,Moravian Falls,
28655,4487,39,58249,Morganton,
28657,684,13,9610,Newland,
28658,2533,30,25858,Newton,
28659,1611,30,21013,North Wilkesboro,
28660,148,0,2336,Olin,
28665,162,3,2986,Purlear,
28668,22,0,39,Roaring Gap,
28669,173,0,3133,Roaring River,
28670,187,2,3183,Ronda,
28673,433,4,6621,Sherrills Ford,
28675,520,3,6805,Sparta,
28676,220,2,3444,State Road,
