ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,842,3,14872,Advance,
27007,161,0,2136,Ararat,
27009,197,1,2937,Belews Creek,
27011,421,4,5411,Boonville,
27012,2096,30,28954,Clemmons,
27013,414,5,6495,Cleveland,
27014,50,0,957,Cooleemee,
27016,108,1,1682,Danbury,
27017,821,6,9499,Dobson,
27018,539,4,8221,East Bend,
27019,234,1,4234,Germanton,
27020,528,5,6104,Hamptonville,
27021,1149,31,17979,King,
27022,73,1,1512,Lawsonville,
27023,746,3,12775,Lewisville,
27024,211,3,2683,Lowgap,
27025,829,3,11117,Madison,
27027,295,1,4017,Mayodan,
27028,1898,14,28039,Mocksville,
27030,3048,59,37641,Mount Airy,
27040,731,3,13150,Pfafftown,
27041,507,6,8020,Pilot Mountain,
27042,59,1,720,Pine Hall,
27043,393,5,6442,Pinnacle,
27045,713,6,9583,Rural Hall,
27046,113,1,1953,Sandy Ridge,
27047,87,0,1279,Siloam,
27048,543,3,8902,Stoneville,
27050,219,3,4084,Tobaccoville,
27051,525,5,8287,Walkertown,
27052,668,12,10061,Walnut Cove,
27053,127,1,3156,Westfield,
27054,195,2,2608,Woodleaf,
27055,1299,16,14521,Yadkinville,
27101,1316,31,24321,Winston Salem,
27103,2232,22,36071,Winston Salem,
27104,1855,26,29383,Winston Salem,
27105,2941,24,40186,Winston Salem,
27106,3090,28,51378,Winston Salem,
27107,3700,30,52432,Winston Salem,
27127,2907,20,38510,Winston Salem,
27157,29,0,5,Winston Salem,
27203,2012,40,21876,Asheboro,
27205,2603,33,34549,Asheboro,
27207,209,2,3806,Bear Creek,
27208,112,0,1691,Bennett,
27209,580,25,4151,Biscoe,
27212,306,1,1600,Blanch,
27214,708,3,11747,Browns Summit,
27215,3233,38,44892,Burlington,
27217,3989,72,39111,Burlington,
27229,438,10,4014,Candor,
27231,87,0,2048,Cedar Grove,
27233,194,2,3647,Climax,
27235,300,2,4575,Colfax,
27239,603,5,9629,Denton,
27242,122,0,2668,Eagle Springs,
27243,206,3,4665,Efland,
27244,1234,12,16259,Elon,
27248,272,4,4835,Franklinville,
27249,790,5,13355,Gibsonville,
27252,71,2,2264,Goldston,
27253,2547,32,31464,Graham,
27258,501,6,7740,Haw River,
27260,1561,26,25696,High Point,
27262,1461,25,24764,High Point,
27263,1547,27,22320,High Point,
27265,2926,34,50038,High Point,
27268,230,0,1695,High Point,
27278,1220,9,27181,Hillsborough,
27281,192,0,3710,Jackson Springs,
27282,981,11,16597,Jamestown,
27283,173,1,2982,Julian,
27284,3712,46,56201,Kernersville,
27288,1485,12,23585,Eden,
27291,99,0,1538,Leasburg,
27292,2753,21,41465,Lexington,
27295,2827,34,39191,Lexington,
27298,560,4,10440,Liberty,
27299,419,1,5254,Linwood,
27301,708,11,10019,Mc Leansville,
27302,1789,5,32302,Mebane,
27305,120,1,1585,Milton,
27306,508,11,5945,Mount Gilead,
27310,436,2,8562,Oak Ridge,
27311,199,0,3220,Pelham,
27312,691,23,22205,Pittsboro,
27313,370,18,7288,Pleasant Garden,
27314,41,1,1138,Prospect Hill,
27315,90,0,2140,Providence,
27316,537,13,7156,Ramseur,
27317,1253,14,17851,Randleman,
27320,2337,14,38894,Reidsville,
27325,566,2,7676,Robbins,
27326,219,2,3692,Ruffin,
27330,2920,27,39529,Sanford,
27332,2087,17,33549,Sanford,
27341,327,0,5820,Seagrove,
27343,79,0,1840,Semora,
27344,1562,26,19290,Siler City,
27349,339,5,5850,Snow Camp,
27350,392,5,7508,Sophia,
27355,163,0,3196,Staley,
27356,265,2,3513,Star,
27357,622,5,8325,Stokesdale,
27358,742,2,15960,Summerfield,
27360,3508,41,48331,Thomasville,
27370,1077,24,14622,Trinity,
27371,656,7,7778,Troy,
27376,574,6,9884,West End,
27377,605,2,9597,Whitsett,
27379,401,5,6057,Yanceyville,
27401,1208,12,20221,Greensboro,
27403,965,11,21278,Greensboro,
27405,3204,28,52510,Greensboro,
27406,3642,68,60755,Greensboro,
27407,2994,32,49837,Greensboro,
27408,879,2,17406,Greensboro,
27409,974,9,17953,Greensboro,
27410,2731,20,56968,Greensboro,
27455,1679,29,29197,Greensboro,
27501,1244,10,21338,Angier,
27502,1576,4,43747,Apex,
27503,126,0,7222,Bahama,
27504,1274,14,16320,Benson,
27505,435,6,7308,Broadway,
27507,109,2,2053,Bullock,
27508,127,0,2340,Bunn,
27509,1368,34,6935,Butner,
27510,621,6,14543,Carrboro,
27511,1439,7,34041,Cary,
27513,1608,5,49003,Cary,
27514,1190,21,32847,Chapel Hill,
27516,1530,14,44117,Chapel Hill,
27517,948,10,28831,Chapel Hill,
27518,756,1,22765,Cary,
27519,1766,4,59960,Cary,
27520,3103,43,43958,Clayton,
27521,503,7,7149,Coats,
27522,824,3,13652,Creedmoor,
27523,472,0,12782,Apex,
27524,1060,9,13532,Four Oaks,
27525,1013,2,15534,Franklinton,
27526,2473,26,54027,Fuquay Varina,
27527,1727,4,30234,Clayton,
27529,3363,41,53854,Garner,
27530,2426,55,40212,Goldsboro,
27531,8,0,666,Goldsboro,
27534,2120,50,31819,Goldsboro,
27536,1321,40,16459,Henderson,
27537,1793,32,25321,Henderson,
27539,1010,6,26567,Apex,
27540,1693,3,39075,Holly Springs,
27541,213,1,4044,Hurdle Mills,
27542,631,10,10043,Kenly,
27544,243,1,4291,Kittrell,
27545,2230,28,30327,Knightdale,
27546,1499,48,22436,Lillington,
27549,1606,30,25224,Louisburg,
27551,78,2,2205,Macon,
27553,424,0,2030,Manson,
27556,16,0,298,Middleburg,
27557,548,2,9214,Middlesex,
27559,99,0,2874,Moncure,
27560,1186,7,33691,Morrisville,
27562,134,0,2791,New Hill,
27563,283,5,5312,Norlina,
27565,1862,37,26057,Oxford,
27569,718,3,8984,Princeton,
27571,472,0,7385,Rolesville,
27572,301,3,7316,Rougemont,
27573,761,33,11561,Roxboro,
27574,738,6,15232,Roxboro,
27576,1479,15,20197,Selma,
27577,2370,27,25214,Smithfield,
27581,205,0,3956,Stem,
27583,435,4,7012,Timberlake,
27587,4508,41,74087,Wake Forest,
27589,502,4,8312,Warrenton,
27591,1745,10,23448,Wendell,
27592,912,3,17368,Willow Spring,
27596,1111,3,18655,Youngsville,
27597,1927,9,25494,Zebulon,
27601,659,4,12139,Raleigh,
27603,3294,9,55479,Raleigh,
27604,3203,36,47645,Raleigh,
27605,433,3,5253,Raleigh,
27606,2322,7,47938,Raleigh,
27607,1463,8,30296,Raleigh,
27608,645,1,11603,Raleigh,
27609,2230,18,38631,Raleigh,
27610,6110,53,74203,Raleigh,
27612,2021,21,39208,Raleigh,
27613,2019,9,46521,Raleigh,
27614,1822,16,37689,Raleigh,
27615,2276,37,46038,Raleigh,
27616,4012,10,55260,Raleigh,
27617,977,2,19511,Raleigh,
27701,1541,11,26489,Durham,
27703,4002,17,61351,Durham,
27704,3142,33,39369,Durham,
27705,2594,55,48078,Durham,
27707,2576,13,47036,Durham,
27708,29,0,4635,Durham,
27709,100,0,4,Durham,
27710,5,0,0,Durham,
27712,1069,26,22055,Durham,
27713,2395,19,53996,Durham,
27801,1294,17,21556,Rocky Mount,
27803,1352,18,22337,Rocky Mount,
27804,2251,68,29160,Rocky Mount,
27805,201,1,3769,Aulander,
27806,91,2,2441,Aurora,
27807,629,5,6940,Bailey,
27808,148,2,2481,Bath,
27809,351,4,5254,Battleboro,
27812,201,1,2951,Bethel,
27813,41,0,687,Black Creek,
27814,87,1,1801,Blounts Creek,
27816,174,2,2634,Castalia,
27817,507,3,7777,Chocowinity,
27818,88,1,1269,Como,
27820,133,2,3292,Conway,
27822,693,9,9119,Elm City,
27823,542,7,7812,Enfield,
27827,18,0,99,Falkland,
27828,611,6,9031,Farmville,
27829,137,1,1872,Fountain,
27830,258,6,4858,Fremont,
27831,232,2,3588,Garysburg,
27832,257,5,2912,Gaston,
27834,4586,26,57505,Greenville,
27837,472,2,6506,Grimesland,
27839,170,2,3702,Halifax,
27840,49,2,535,Hamilton,
27842,47,0,1436,Henrico,
27843,98,1,946,Hobgood,
27844,214,2,3039,Hollister,
27845,167,2,2841,Jackson,
27846,233,2,3069,Jamesville,
27847,44,0,1071,Kelford,
27849,84,2,1483,Lewiston Woodville,
27850,298,3,7413,Littleton,
27851,401,2,5595,Lucama,
27852,170,2,3454,Macclesfield,
27853,27,0,436,Margarettsville,
27855,342,4,6105,Murfreesboro,
27856,1406,19,17301,Nashville,
27857,98,3,1601,Oak City,
27858,4507,14,58170,Greenville,
27860,145,1,2062,Pantego,
27862,34,1,945,Pendleton,
27863,760,15,12670,Pikeville,
27864,406,4,4823,Pinetops,
27865,147,1,2003,Pinetown,
27866,63,1,672,Pleasant Hill,
27869,227,12,2167,Rich Square,
27870,2178,37,26633,Roanoke Rapids,
27871,311,4,4466,Robersonville,
27874,289,9,4766,Scotland Neck,
27876,85,1,1290,Seaboard,
27880,314,0,3280,Sims,
27882,639,8,7927,Spring Hope,
27883,244,3,4361,Stantonsburg,
27884,131,1,1545,Stokes,
27885,271,3,859,Swanquarter,
27886,1657,61,21595,Tarboro,
27888,206,0,2803,Walstonburg,
27889,2339,50,27543,Washington,
27890,193,10,2398,Weldon,
27891,315,7,5011,Whitakers,
27892,1149,16,14363,Williamston,
27893,3452,75,40647,Wilson,
27896,1738,28,21212,Wilson,
27897,95,1,2467,Woodland,
27909,2389,66,40958,Elizabeth City,
27910,1039,42,11609,Ahoskie,
27915,20,0,758,Avon,
27916,34,0,554,Aydlett,
27917,90,6,1084,Barco,
27922,61,4,1107,Cofield,
27924,211,3,3509,Colerain,
27925,224,6,4164,Columbia,
27926,60,1,1965,Corapeake,
27927,21,0,613,Corolla,
27928,106,3,1888,Creswell,
27929,71,0,1949,Currituck,
27932,944,19,12644,Edenton,
27935,73,3,1674,Eure,
27937,160,1,4253,Gates,
27938,98,7,1430,Gatesville,
27942,44,0,936,Harrellsville,
27944,631,3,12230,Hertford,
27946,60,0,1089,Hobbsville,
27948,511,0,12518,Kill Devil Hills,
27949,277,2,7235,Kitty Hawk,
27950,27,0,2183,Knotts Island,
27957,93,2,1419,Merry Hill,
27958,425,5,12061,Moyock,
27959,122,1,2451,Nags Head,
27962,422,12,7439,Plymouth,
27966,33,0,1473,Powells Point,
27968,12,0,413,Rodanthe,
27970,161,6,3214,Roper,
27976,153,1,3561,South Mills,
27979,52,0,1813,Sunbury,
27982,,,0,Waves,Population <500 and Cases <5
27983,789,18,10633,Windsor,
27986,143,2,2650,Winton,
28001,2430,70,28360,Albemarle,
28006,97,0,1136,Alexis,
28012,2087,16,24276,Belmont,
28016,1130,14,14526,Bessemer City,
28018,463,16,5943,Bostic,
28020,198,1,2464,Casar,
28021,1169,26,13436,Cherryville,
28023,1240,12,14843,China Grove,
28025,4069,56,55325,Concord,
28027,4922,54,74072,Concord,
