ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,872,3,14872,Advance,
27007,167,0,2136,Ararat,
27009,213,1,2937,Belews Creek,
27011,440,5,5411,Boonville,
27012,2177,31,28954,Clemmons,
27013,434,5,6495,Cleveland,
27014,53,0,957,Cooleemee,
27016,110,2,1682,Danbury,
27017,845,6,9499,Dobson,
27018,558,4,8221,East Bend,
27019,240,1,4234,Germanton,
27020,544,5,6104,Hamptonville,
27021,1211,31,17979,King,
27022,73,1,1512,Lawsonville,
27023,766,3,12775,Lewisville,
27024,224,3,2683,Lowgap,
27025,855,4,11117,Madison,
27027,303,4,4017,Mayodan,
27028,1966,15,28039,Mocksville,
27030,3155,64,37641,Mount Airy,
27040,775,4,13150,Pfafftown,
27041,532,6,8020,Pilot Mountain,
27042,60,1,720,Pine Hall,
27043,407,5,6442,Pinnacle,
27045,746,6,9583,Rural Hall,
27046,118,1,1953,Sandy Ridge,
27047,89,0,1279,Siloam,
27048,556,3,8902,Stoneville,
27050,231,2,4084,Tobaccoville,
27051,542,5,8287,Walkertown,
27052,704,14,10061,Walnut Cove,
27053,132,1,3156,Westfield,
27054,211,2,2608,Woodleaf,
27055,1340,17,14521,Yadkinville,
27101,1358,31,24321,Winston Salem,
27103,2337,24,36071,Winston Salem,
27104,1946,26,29383,Winston Salem,
27105,3053,27,40186,Winston Salem,
27106,3192,29,51378,Winston Salem,
27107,3816,30,52432,Winston Salem,
27127,3008,21,38510,Winston Salem,
27157,30,0,5,Winston Salem,
27203,2097,41,21876,Asheboro,
27205,2757,35,34549,Asheboro,
27207,215,2,3806,Bear Creek,
27208,116,0,1691,Bennett,
27209,625,28,4151,Biscoe,
27212,312,1,1600,Blanch,
27214,747,4,11747,Browns Summit,
27215,3345,38,44892,Burlington,
27217,4086,72,39111,Burlington,
27229,444,11,4014,Candor,
27231,91,0,2048,Cedar Grove,
27233,203,2,3647,Climax,
27235,315,3,4575,Colfax,
27239,636,6,9629,Denton,
27242,131,1,2668,Eagle Springs,
27243,210,3,4665,Efland,
27244,1277,13,16259,Elon,
27248,277,4,4835,Franklinville,
27249,820,5,13355,Gibsonville,
27252,72,2,2264,Goldston,
27253,2622,32,31464,Graham,
27258,515,7,7740,Haw River,
27260,1616,29,25696,High Point,
27262,1528,26,24764,High Point,
27263,1605,30,22320,High Point,
27265,3058,36,50038,High Point,
27268,230,0,1695,High Point,
27278,1272,12,27181,Hillsborough,
27281,202,0,3710,Jackson Springs,
27282,1016,11,16597,Jamestown,
27283,178,1,2982,Julian,
27284,3829,49,56201,Kernersville,
27288,1527,12,23585,Eden,
27291,100,0,1538,Leasburg,
27292,2874,22,41465,Lexington,
27295,2935,35,39191,Lexington,
27298,590,5,10440,Liberty,
27299,437,1,5254,Linwood,
27301,735,12,10019,Mc Leansville,
27302,1868,5,32302,Mebane,
27305,121,1,1585,Milton,
