ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,851,3,14872,Advance,
27007,163,0,2136,Ararat,
27009,198,1,2937,Belews Creek,
27011,425,5,5411,Boonville,
27012,2115,30,28954,Clemmons,
27013,418,5,6495,Cleveland,
27014,51,0,957,Cooleemee,
27016,108,2,1682,Danbury,
27017,822,6,9499,Dobson,
27018,545,4,8221,East Bend,
27019,235,1,4234,Germanton,
27020,531,5,6104,Hamptonville,
27021,1160,31,17979,King,
27022,73,1,1512,Lawsonville,
27023,752,3,12775,Lewisville,
27024,213,3,2683,Lowgap,
27025,835,4,11117,Madison,
27027,297,1,4017,Mayodan,
27028,1908,14,28039,Mocksville,
27030,3070,60,37641,Mount Airy,
27040,755,3,13150,Pfafftown,
27041,517,6,8020,Pilot Mountain,
27042,60,1,720,Pine Hall,
27043,396,5,6442,Pinnacle,
27045,719,6,9583,Rural Hall,
27046,115,1,1953,Sandy Ridge,
27047,87,0,1279,Siloam,
27048,548,3,8902,Stoneville,
27050,223,3,4084,Tobaccoville,
27051,529,5,8287,Walkertown,
27052,677,13,10061,Walnut Cove,
27053,127,1,3156,Westfield,
27054,200,2,2608,Woodleaf,
27055,1303,17,14521,Yadkinville,
27101,1334,31,24321,Winston Salem,
27103,2264,22,36071,Winston Salem,
27104,1877,26,29383,Winston Salem,
27105,2988,24,40186,Winston Salem,
27106,3116,28,51378,Winston Salem,
27107,3735,30,52432,Winston Salem,
27127,2932,20,38510,Winston Salem,
27157,29,0,5,Winston Salem,
27203,2035,40,21876,Asheboro,
27205,2650,33,34549,Asheboro,
27207,211,2,3806,Bear Creek,
27208,114,0,1691,Bennett,
27209,593,25,4151,Biscoe,
27212,309,1,1600,Blanch,
27214,727,4,11747,Browns Summit,
27215,3270,38,44892,Burlington,
27217,4007,72,39111,Burlington,
27229,438,10,4014,Candor,
27231,88,0,2048,Cedar Grove,
27233,199,2,3647,Climax,
27235,303,3,4575,Colfax,
27239,613,5,9629,Denton,
27242,124,0,2668,Eagle Springs,
27243,207,3,4665,Efland,
27244,1256,13,16259,Elon,
27248,275,4,4835,Franklinville,
27249,797,5,13355,Gibsonville,
27252,72,2,2264,Goldston,
27253,2559,32,31464,Graham,
27258,505,7,7740,Haw River,
27260,1568,26,25696,High Point,
27262,1476,25,24764,High Point,
27263,1559,27,22320,High Point,
27265,2971,35,50038,High Point,
27268,230,0,1695,High Point,
27278,1237,8,27181,Hillsborough,
27281,193,0,3710,Jackson Springs,
27282,988,11,16597,Jamestown,
27283,173,1,2982,Julian,
27284,3745,46,56201,Kernersville,
27288,1495,12,23585,Eden,
27291,100,0,1538,Leasburg,
27292,2786,21,41465,Lexington,
27295,2859,35,39191,Lexington,
27298,573,4,10440,Liberty,
27299,423,1,5254,Linwood,
27301,715,11,10019,Mc Leansville,
27302,1805,5,32302,Mebane,
27305,121,1,1585,Milton,
27306,511,11,5945,Mount Gilead,
27310,442,2,8562,Oak Ridge,
27311,199,0,3220,Pelham,
27312,699,23,22205,Pittsboro,
27313,371,18,7288,Pleasant Garden,
27314,43,1,1138,Prospect Hill,
27315,90,0,2140,Providence,
27316,536,13,7156,Ramseur,
27317,1274,14,17851,Randleman,
27320,2357,14,38894,Reidsville,
27325,573,2,7676,Robbins,
27326,221,2,3692,Ruffin,
27330,2950,28,39529,Sanford,
27332,2112,17,33549,Sanford,
27341,333,0,5820,Seagrove,
27343,79,0,1840,Semora,
27344,1582,26,19290,Siler City,
27349,343,5,5850,Snow Camp,
27350,401,5,7508,Sophia,
27355,164,0,3196,Staley,
27356,267,3,3513,Star,
27357,626,5,8325,Stokesdale,
27358,753,2,15960,Summerfield,
27360,3553,41,48331,Thomasville,
27370,1092,24,14622,Trinity,
27371,663,7,7778,Troy,
27376,577,7,9884,West End,
27377,613,2,9597,Whitsett,
27379,400,5,6057,Yanceyville,
27401,1226,12,20221,Greensboro,
27403,975,11,21278,Greensboro,
27405,3226,29,52510,Greensboro,
27406,3686,69,60755,Greensboro,
27407,3033,33,49837,Greensboro,
27408,891,2,17406,Greensboro,
27409,983,9,17953,Greensboro,
27410,2764,21,56968,Greensboro,
27455,1695,29,29197,Greensboro,
27501,1253,10,21338,Angier,
27502,1595,5,43747,Apex,
27503,128,0,7222,Bahama,
27504,1286,14,16320,Benson,
27505,436,6,7308,Broadway,
27507,110,2,2053,Bullock,
27508,128,0,2340,Bunn,
27509,1370,34,6935,Butner,
27510,621,6,14543,Carrboro,
27511,1453,7,34041,Cary,
27513,1630,5,49003,Cary,
27514,1194,21,32847,Chapel Hill,
27516,1547,14,44117,Chapel Hill,
27517,956,10,28831,Chapel Hill,
27518,767,1,22765,Cary,
27519,1785,6,59960,Cary,
27520,3135,43,43958,Clayton,
27521,502,7,7149,Coats,
27522,827,3,13652,Creedmoor,
27523,476,0,12782,Apex,
27524,1061,9,13532,Four Oaks,
