ZIPCode,Cases,Deaths,TotalPop,Place,Note
27006,784,3,14872,Advance,
27007,157,0,2136,Ararat,
27009,180,1,2937,Belews Creek,
27011,388,4,5411,Boonville,
27012,1932,29,28954,Clemmons,
27013,386,5,6495,Cleveland,
27014,47,0,957,Cooleemee,
27016,102,0,1682,Danbury,
27017,782,5,9499,Dobson,
27018,508,4,8221,East Bend,
27019,216,1,4234,Germanton,
27020,508,5,6104,Hamptonville,
27021,1035,27,17979,King,
27022,69,1,1512,Lawsonville,
27023,710,3,12775,Lewisville,
27024,194,3,2683,Lowgap,
27025,789,3,11117,Madison,
27027,284,1,4017,Mayodan,
27028,1780,11,28039,Mocksville,
27030,2817,56,37641,Mount Airy,
27040,668,3,13150,Pfafftown,
27041,463,6,8020,Pilot Mountain,
27042,56,1,720,Pine Hall,
27043,366,5,6442,Pinnacle,
27045,654,5,9583,Rural Hall,
27046,106,1,1953,Sandy Ridge,
27047,79,0,1279,Siloam,
27048,513,2,8902,Stoneville,
27050,203,2,4084,Tobaccoville,
27051,491,4,8287,Walkertown,
27052,587,10,10061,Walnut Cove,
27053,119,1,3156,Westfield,
27054,179,2,2608,Woodleaf,
27055,1240,16,14521,Yadkinville,
27101,1222,29,24321,Winston Salem,
27103,2117,21,36071,Winston Salem,
27104,1731,23,29383,Winston Salem,
27105,2795,23,40186,Winston Salem,
27106,2877,22,51378,Winston Salem,
27107,3499,27,52432,Winston Salem,
27127,2714,20,38510,Winston Salem,
27157,20,0,5,Winston Salem,
27203,1881,35,21876,Asheboro,
27205,2413,31,34549,Asheboro,
27207,195,2,3806,Bear Creek,
27208,107,0,1691,Bennett,
27209,551,24,4151,Biscoe,
27212,293,1,1600,Blanch,
27214,642,2,11747,Browns Summit,
27215,3019,38,44892,Burlington,
27217,3782,71,39111,Burlington,
27229,420,9,4014,Candor,
27231,72,0,2048,Cedar Grove,
27233,179,2,3647,Climax,
27235,277,2,4575,Colfax,
27239,539,5,9629,Denton,
27242,111,0,2668,Eagle Springs,
27243,191,2,4665,Efland,
27244,1186,13,16259,Elon,
27248,252,4,4835,Franklinville,
27249,726,4,13355,Gibsonville,
27252,67,1,2264,Goldston,
27253,2411,32,31464,Graham,
27258,460,6,7740,Haw River,
27260,1445,26,25696,High Point,
27262,1382,25,24764,High Point,
27263,1442,25,22320,High Point,
27265,2697,32,50038,High Point,
27268,228,0,1695,High Point,
27278,1149,3,27181,Hillsborough,
27281,178,0,3710,Jackson Springs,
27282,909,11,16597,Jamestown,
27283,159,1,2982,Julian,
27284,3433,45,56201,Kernersville,
27288,1393,11,23585,Eden,
27291,90,0,1538,Leasburg,
27292,2561,20,41465,Lexington,
27295,2618,33,39191,Lexington,
27298,516,4,10440,Liberty,
27299,382,1,5254,Linwood,
27301,655,8,10019,Mc Leansville,
27302,1693,5,32302,Mebane,
27305,109,1,1585,Milton,
27306,478,11,5945,Mount Gilead,
27310,409,2,8562,Oak Ridge,
27311,178,0,3220,Pelham,
27312,649,23,22205,Pittsboro,
27313,340,18,7288,Pleasant Garden,
27314,38,1,1138,Prospect Hill,
27315,83,0,2140,Providence,
27316,501,13,7156,Ramseur,
27317,1126,14,17851,Randleman,
27320,2159,14,38894,Reidsville,
27325,531,2,7676,Robbins,
27326,200,2,3692,Ruffin,
27330,2727,27,39529,Sanford,
27332,1978,17,33549,Sanford,
27341,305,0,5820,Seagrove,
27343,71,0,1840,Semora,
27344,1481,25,19290,Siler City,
27349,313,5,5850,Snow Camp,
27350,360,4,7508,Sophia,
27355,154,0,3196,Staley,
27356,235,2,3513,Star,
27357,573,5,8325,Stokesdale,
27358,695,1,15960,Summerfield,
27360,3286,36,48331,Thomasville,
27370,992,23,14622,Trinity,
27371,611,6,7778,Troy,
27376,533,6,9884,West End,
27377,555,2,9597,Whitsett,
27379,339,4,6057,Yanceyville,
27401,1120,12,20221,Greensboro,
27403,905,11,21278,Greensboro,
27405,3014,27,52510,Greensboro,
27406,3401,66,60755,Greensboro,
27407,2783,31,49837,Greensboro,
27408,807,2,17406,Greensboro,
27409,910,9,17953,Greensboro,
27410,2514,17,56968,Greensboro,
27455,1548,26,29197,Greensboro,
27501,1169,10,21338,Angier,
27502,1482,4,43747,Apex,
27503,118,0,7222,Bahama,
27504,1206,10,16320,Benson,
27505,394,6,7308,Broadway,
27507,97,2,2053,Bullock,
27508,118,0,2340,Bunn,
27509,1322,34,6935,Butner,
27510,596,6,14543,Carrboro,
27511,1334,7,34041,Cary,
27513,1461,4,49003,Cary,
27514,1134,21,32847,Chapel Hill,
27516,1453,14,44117,Chapel Hill,
27517,895,9,28831,Chapel Hill,
27518,704,1,22765,Cary,
27519,1636,4,59960,Cary,
27520,2911,41,43958,Clayton,
27521,488,7,7149,Coats,
27522,786,3,13652,Creedmoor,
27523,446,0,12782,Apex,
27524,1012,9,13532,Four Oaks,
27525,938,2,15534,Franklinton,
27526,2305,26,54027,Fuquay Varina,
27527,1610,4,30234,Clayton,
27529,3112,41,53854,Garner,
27530,2284,51,40212,Goldsboro,
27531,8,0,666,Goldsboro,
27534,1992,47,31819,Goldsboro,
27536,1250,39,16459,Henderson,
27537,1711,31,25321,Henderson,
27539,955,6,26567,Apex,
27540,1564,3,39075,Holly Springs,
27541,192,1,4044,Hurdle Mills,
27542,595,8,10043,Kenly,
27544,231,1,4291,Kittrell,
27545,2042,28,30327,Knightdale,
27546,1400,47,22436,Lillington,
27549,1492,30,25224,Louisburg,
27551,75,2,2205,Macon,
27553,416,0,2030,Manson,
27556,16,0,298,Middleburg,
27557,524,2,9214,Middlesex,
27559,94,0,2874,Moncure,
27560,1121,7,33691,Morrisville,
27562,124,0,2791,New Hill,
27563,257,4,5312,Norlina,
27565,1759,35,26057,Oxford,
27569,686,2,8984,Princeton,
27571,439,0,7385,Rolesville,
27572,285,3,7316,Rougemont,
27573,690,27,11561,Roxboro,
27574,687,3,15232,Roxboro,
27576,1392,13,20197,Selma,
27577,2260,23,25214,Smithfield,
27581,190,0,3956,Stem,
27583,405,4,7012,Timberlake,
27587,4221,41,74087,Wake Forest,
27589,467,4,8312,Warrenton,
27591,1647,10,23448,Wendell,
27592,862,3,17368,Willow Spring,
27596,1019,3,18655,Youngsville,
27597,1788,9,25494,Zebulon,
27601,626,3,12139,Raleigh,
27603,3068,9,55479,Raleigh,
27604,3021,36,47645,Raleigh,
27605,400,3,5253,Raleigh,
27606,2207,7,47938,Raleigh,
27607,1424,6,30296,Raleigh,
27608,612,1,11603,Raleigh,
27609,2075,18,38631,Raleigh,
27610,5765,53,74203,Raleigh,
27612,1910,19,39208,Raleigh,
27613,1858,9,46521,Raleigh,
27614,1707,16,37689,Raleigh,
27615,2119,37,46038,Raleigh,
27616,3774,10,55260,Raleigh,
27617,905,2,19511,Raleigh,
27701,1450,10,26489,Durham,
27703,3818,17,61351,Durham,
27704,3027,31,39369,Durham,
27705,2455,51,48078,Durham,
27707,2454,11,47036,Durham,
27708,28,0,4635,Durham,
27709,91,0,4,Durham,
27710,6,0,0,Durham,
27712,997,23,22055,Durham,
27713,2252,16,53996,Durham,
27801,1216,17,21556,Rocky Mount,
27803,1278,15,22337,Rocky Mount,
27804,2140,67,29160,Rocky Mount,
27805,191,1,3769,Aulander,
27806,86,2,2441,Aurora,
27807,589,5,6940,Bailey,
27808,142,2,2481,Bath,
27809,334,4,5254,Battleboro,
27812,197,1,2951,Bethel,
27813,33,0,687,Black Creek,
27814,83,1,1801,Blounts Creek,
27816,158,1,2634,Castalia,
27817,474,3,7777,Chocowinity,
27818,85,1,1269,Como,
27820,123,2,3292,Conway,
27822,662,7,9119,Elm City,
27823,499,7,7812,Enfield,
27827,18,0,99,Falkland,
27828,559,6,9031,Farmville,
27829,129,1,1872,Fountain,
27830,254,5,4858,Fremont,
27831,208,2,3588,Garysburg,
27832,234,5,2912,Gaston,
27834,4331,26,57505,Greenville,
27837,442,2,6506,Grimesland,
27839,153,2,3702,Halifax,
27840,49,2,535,Hamilton,
27842,39,0,1436,Henrico,
27843,90,1,946,Hobgood,
27844,206,2,3039,Hollister,
27845,165,2,2841,Jackson,
27846,220,2,3069,Jamesville,
27847,43,0,1071,Kelford,
27849,81,2,1483,Lewiston Woodville,
27850,271,3,7413,Littleton,
27851,389,2,5595,Lucama,
27852,160,2,3454,Macclesfield,
27853,26,0,436,Margarettsville,
27855,312,4,6105,Murfreesboro,
27856,1317,17,17301,Nashville,
27857,97,3,1601,Oak City,
27858,4279,14,58170,Greenville,
27860,139,1,2062,Pantego,
27862,33,1,945,Pendleton,
27863,728,15,12670,Pikeville,
27864,392,3,4823,Pinetops,
27865,142,1,2003,Pinetown,
27866,55,1,672,Pleasant Hill,
27869,222,12,2167,Rich Square,
27870,2009,33,26633,Roanoke Rapids,
27871,290,4,4466,Robersonville,
27874,272,9,4766,Scotland Neck,
27876,76,1,1290,Seaboard,
27880,298,0,3280,Sims,
27882,592,8,7927,Spring Hope,
27883,234,3,4361,Stantonsburg,
27884,127,1,1545,Stokes,
27885,256,3,859,Swanquarter,
27886,1603,61,21595,Tarboro,
27888,199,0,2803,Walstonburg,
27889,2190,50,27543,Washington,
27890,177,6,2398,Weldon,
27891,300,7,5011,Whitakers,
27892,1076,16,14363,Williamston,
27893,3281,75,40647,Wilson,
27896,1661,28,21212,Wilson,
27897,86,1,2467,Woodland,
27909,2215,59,40958,Elizabeth City,
27910,999,42,11609,Ahoskie,
27915,19,0,758,Avon,
27916,32,0,554,Aydlett,
27917,87,5,1084,Barco,
27922,57,4,1107,Cofield,
27924,205,3,3509,Colerain,
27925,212,4,4164,Columbia,
27926,55,1,1965,Corapeake,
27927,16,0,613,Corolla,
27928,99,3,1888,Creswell,
27929,62,0,1949,Currituck,
27932,854,19,12644,Edenton,
27935,69,3,1674,Eure,
27937,143,1,4253,Gates,
27938,89,7,1430,Gatesville,
27942,40,0,936,Harrellsville,
27944,599,3,12230,Hertford,
27946,58,0,1089,Hobbsville,
27948,441,0,12518,Kill Devil Hills,
27949,250,2,7235,Kitty Hawk,
27950,22,0,2183,Knotts Island,
27957,91,2,1419,Merry Hill,
27958,365,5,12061,Moyock,
27959,100,1,2451,Nags Head,
27962,386,10,7439,Plymouth,
27966,30,0,1473,Powells Point,
27968,12,0,413,Rodanthe,
27970,143,6,3214,Roper,
27976,139,1,3561,South Mills,
27979,46,0,1813,Sunbury,
27982,,,0,Waves,Population <500 and Cases <5
27983,751,18,10633,Windsor,
27986,132,2,2650,Winton,
28001,2264,70,28360,Albemarle,
28006,93,0,1136,Alexis,
28012,1977,12,24276,Belmont,
28016,1043,13,14526,Bessemer City,
28018,432,13,5943,Bostic,
28020,184,1,2464,Casar,
28021,1100,25,13436,Cherryville,
28023,1154,8,14843,China Grove,
28025,3779,51,55325,Concord,
28027,4554,49,74072,Concord,
28031,1968,19,31049,Cornelius,
28032,266,1,3249,Cramerton,
28033,282,3,3362,Crouse,
28034,1823,22,17859,Dallas,
28036,1014,9,18554,Davidson,
28037,1704,4,23834,Denver,
28039,30,3,428,East Spencer,
28040,534,7,8270,Ellenboro,
28043,1848,46,21472,Forest City,
28052,3033,62,36823,Gastonia,
28054,3355,54,40184,Gastonia,
28056,2859,22,35595,Gastonia,
28071,234,3,3198,Gold Hill,
28073,389,7,5606,Grover,
28075,1162,10,19174,Harrisburg,
28078,3979,31,66079,Huntersville,
28079,2543,22,39813,Indian Trail,
28080,586,2,8157,Iron Station,
28081,1939,15,28249,Kannapolis,
28083,1784,31,25877,Kannapolis,
28086,2341,45,26988,Kings Mountain,
28088,262,1,3059,Landis,
28090,543,8,8506,Lawndale,
28091,113,1,2353,Lilesville,
28092,3254,25,40052,Lincolnton,
28097,518,1,6124,Locust,
28098,298,2,4010,Lowell,
28103,742,5,11346,Marshville,
28104,1877,9,32469,Matthews,
28105,2573,52,45346,Matthews,
28107,593,6,8210,Midland,
28110,4152,44,55536,Monroe,
